"TOK_added","DATE_added","SHOT_added","TIME_added","α0","αI","αB","αP","αn","αM","αR","αe","αk","ind_added","id"
"JETILW",20160330,90349,50.25,0.105687,0.771141,0.238152,-0.609099,0.383699,0.18419,1.99285,0.714248,0.431675,10284,3137
"AUG",20020611,15951,5,0.105671,0.770796,0.238311,-0.608648,0.383016,0.184351,1.99286,0.71434,0.431869,2564,597
"JET",20020522,55944,61.3639831542969,0.105711,0.770593,0.238458,-0.608722,0.383205,0.184467,1.99286,0.71464,0.432168,9250,2193
"JETILW",20120623,83296,53,0.105709,0.770045,0.239353,-0.608916,0.38249,0.184692,1.99286,0.715759,0.433836,9842,2695
"JETILW",20130802,84638,55.25,0.1057,0.77057,0.238726,-0.608962,0.383075,0.184427,1.99286,0.714952,0.432759,9953,2806
"JETILW",20160125,89727,56,0.105703,0.770442,0.23887,-0.608563,0.383284,0.184135,1.99286,0.715149,0.432245,10237,3090
"AUGW",20110301,26421,3.25,0.105671,0.771046,0.237826,-0.608624,0.383247,0.184409,1.99287,0.713828,0.4311,3229,904
"AUGW",20110607,27089,2.25,0.105665,0.771065,0.23781,-0.608638,0.383162,0.18433,1.99287,0.713851,0.4311,3310,977
"JET",20020925,56739,66.3733520507813,0.105702,0.770506,0.238845,-0.60871,0.383225,0.184235,1.99287,0.715081,0.432402,9309,2243
"JETILW",20120306,82480,56,0.105711,0.770366,0.238875,-0.608737,0.382958,0.18442,1.99287,0.715211,0.432732,9762,2615
"JETILW",20120315,82650,55.25,0.105707,0.77011,0.239186,-0.608935,0.38255,0.184684,1.99287,0.71562,0.433673,9790,2643
"JETILW",20160902,91755,46.5,0.105693,0.770712,0.238505,-0.608811,0.383484,0.184808,1.99287,0.714605,0.43194,10505,3358
"AUG",19960718,8494,3.3,0.105665,0.771627,0.236885,-0.608569,0.383886,0.18429,1.99288,0.712823,0.429442,1698,111
"AUG",19990319,11805,4.65,0.105665,0.770768,0.238555,-0.608806,0.382782,0.184342,1.99288,0.714718,0.432265,1957,254
"AUG",19990319,11808,3.45,0.105658,0.770865,0.238659,-0.609002,0.382641,0.184329,1.99288,0.714807,0.432561,1963,259
"AUGW",20110421,26839,2.25,0.105669,0.771011,0.237854,-0.608616,0.383194,0.18437,1.99288,0.713881,0.431198,3278,947
"AUGW",20120404,27663,2.25,0.105665,0.771092,0.237768,-0.60865,0.383189,0.184333,1.99288,0.71379,0.43108,3346,1008
"AUGW",20140702,31145,4.975,0.105685,0.770144,0.238997,-0.608434,0.382528,0.184414,1.99288,0.715373,0.432753,3646,1281
"AUGW",20170713,34610,3.95,0.105659,0.771275,0.23777,-0.608794,0.383318,0.184236,1.99288,0.713784,0.431088,3806,1432
"AUGW",20170721,34684,6.05,0.105626,0.772599,0.236972,-0.609654,0.383766,0.183947,1.99288,0.712636,0.430286,3840,1463
"JETILW",20151208,89397,57.75,0.105699,0.770725,0.238344,-0.60893,0.383345,0.184538,1.99288,0.714487,0.432219,10225,3078
"JETILW",20160812,91411,50.5,0.105672,0.7705,0.23894,-0.608959,0.383283,0.187188,1.99288,0.714956,0.431964,10424,3277
"AUGW",20090723,24915,3.25,0.105672,0.770984,0.237902,-0.608618,0.383199,0.184397,1.99289,0.713924,0.431265,3129,809
"AUGW",20110301,26421,5.45,0.105668,0.77114,0.237721,-0.608667,0.38328,0.184395,1.99289,0.713719,0.430943,3230,905
"AUGW",20110527,27032,3.25,0.105672,0.770989,0.237912,-0.60862,0.383214,0.184408,1.99289,0.713944,0.43121,3301,969
"AUGW",20110609,27113,3.25,0.10567,0.77103,0.237845,-0.608626,0.383241,0.184395,1.99289,0.713863,0.431128,3316,981
"AUGW",20121123,28904,6.95,0.105644,0.771858,0.237472,-0.609263,0.383363,0.18425,1.99289,0.713315,0.43085,3515,1157
"JET",20001201,52739,61.1156005859375,0.105717,0.770133,0.239153,-0.608788,0.382618,0.184561,1.99289,0.715637,0.433331,9109,2057
"JET",20020522,55947,61.3639831542969,0.105708,0.770616,0.238491,-0.608803,0.383197,0.184471,1.99289,0.7147,0.432265,9253,2196
"JETILW",20120713,83581,60.5,0.105711,0.770024,0.239091,-0.608747,0.382711,0.184622,1.99289,0.715536,0.433359,9901,2754
"AUG",19990319,11801,3.3,0.105677,0.770628,0.238491,-0.608604,0.382929,0.184376,1.9929,0.714687,0.432052,1950,248
"AUGW",20091124,25646,3.25,0.105668,0.771075,0.237749,-0.608627,0.383258,0.184375,1.9929,0.713759,0.431039,3170,850
"AUGW",20091124,25646,4.85,0.105669,0.77108,0.237752,-0.608629,0.383264,0.184373,1.9929,0.71377,0.431022,3171,851
"AUGW",20110201,26229,5.45,0.10567,0.771091,0.237738,-0.608616,0.383292,0.1844,1.9929,0.713786,0.430869,3204,882
"AUGW",20110215,26308,3.25,0.105668,0.771115,0.237726,-0.608646,0.38329,0.184393,1.9929,0.713747,0.430922,3211,889
"AUGW",20110503,26901,2.6,0.10565,0.771851,0.237177,-0.608995,0.38363,0.1843,1.9929,0.713171,0.429796,3292,960
"AUGW",20121122,28886,5,0.105646,0.771847,0.237269,-0.609109,0.383514,0.184163,1.9929,0.713074,0.430577,3490,1132
"AUGW",20121123,28896,2.5,0.105653,0.771655,0.237283,-0.608865,0.383573,0.184169,1.9929,0.713278,0.43019,3506,1148
"AUGW",20170713,34610,3.55,0.105654,0.771463,0.237577,-0.608874,0.383399,0.184158,1.9929,0.713584,0.430824,3805,1431
"JETILW",20120326,82751,56.5,0.105706,0.770124,0.239168,-0.608974,0.382573,0.184662,1.9929,0.715643,0.43366,9801,2654
"JETILW",20151130,89238,52.25,0.105708,0.770448,0.238678,-0.608747,0.383158,0.184463,1.9929,0.714945,0.43248,10201,3054
"AUGW",20080624,23406,3.25,0.105669,0.771049,0.23779,-0.608624,0.383251,0.184374,1.99291,0.713844,0.431043,3085,770
"AUGW",20090709,24797,3.25,0.105671,0.770985,0.237878,-0.608616,0.383221,0.184388,1.99291,0.713921,0.431227,3125,806
"AUGW",20120530,28064,3.25,0.10567,0.771041,0.237823,-0.608633,0.383268,0.1844,1.99291,0.713858,0.431085,3390,1043
"JETILW",20151204,89342,57,0.105705,0.770331,0.239062,-0.608866,0.382881,0.184506,1.99291,0.715561,0.432835,10220,3073
"JETILW",20160405,90438,49,0.105697,0.770457,0.238906,-0.608603,0.383333,0.184096,1.99291,0.715235,0.432231,10302,3155
"AUG",19960521,8175,3.6,0.105662,0.771009,0.238079,-0.608798,0.382937,0.184322,1.99292,0.714318,0.431525,1630,71
"AUG",19990319,11799,3,0.105677,0.770623,0.238498,-0.608612,0.382936,0.184377,1.99292,0.714714,0.432054,1943,241
"AUGW",20110218,26347,5.45,0.105667,0.771114,0.23777,-0.608688,0.383268,0.184395,1.99292,0.713789,0.431043,3218,895
"AUGW",20120511,27962,5.45,0.105676,0.770954,0.237924,-0.608601,0.383256,0.184428,1.99292,0.713986,0.431202,3376,1031
"AUGW",20130108,29174,3.65,0.105654,0.771425,0.237697,-0.608958,0.383367,0.18429,1.99292,0.713612,0.431155,3529,1171
"JETILW",20120623,83293,52.5,0.105709,0.769966,0.239356,-0.608881,0.382541,0.184693,1.99292,0.715818,0.433855,9839,2692
"JETILW",20120713,83589,58.25,0.105711,0.770106,0.239022,-0.608787,0.382767,0.184581,1.99292,0.715395,0.433366,9905,2758
"JETILW",20130802,84641,55.6,0.105698,0.770577,0.238757,-0.609038,0.383087,0.184432,1.99292,0.715032,0.432851,9954,2807
"AUGW",20110118,26129,5.45,0.10567,0.771074,0.23772,-0.608601,0.383327,0.184398,1.99293,0.713796,0.430836,3189,869
"AUGW",20110405,26712,5.45,0.105668,0.771089,0.23779,-0.608679,0.383274,0.1844,1.99293,0.713836,0.43105,3268,937
"AUGW",20121023,28726,2.2,0.105651,0.771467,0.237777,-0.608992,0.383348,0.184251,1.99293,0.713851,0.430834,3464,1106
"JET",20010110,52998,64.1377563476563,0.105711,0.770558,0.23862,-0.60882,0.383063,0.184456,1.99293,0.71494,0.432475,9144,2092
"JET",20020522,55956,60.6187744140625,0.105711,0.770596,0.238523,-0.608785,0.383179,0.184462,1.99293,0.714752,0.432309,9260,2203
"JETILW",20130816,84835,56.25,0.105702,0.76987,0.239594,-0.609062,0.382297,0.184776,1.99293,0.716345,0.434207,9986,2839
"AUG",19950518,6483,4,0.10567,0.770548,0.23856,-0.608545,0.382818,0.184311,1.99294,0.715038,0.431763,1515,1
"AUG",19960307,7707,2.5,0.105684,0.770681,0.237995,-0.608326,0.38323,0.18437,1.99294,0.714304,0.43099,1542,11
"AUG",20020718,16206,4.15,0.105668,0.770657,0.23859,-0.608722,0.382843,0.184332,1.99294,0.714833,0.432238,2639,639
"AUGW",20080527,23216,3.25,0.10567,0.77101,0.237832,-0.608624,0.383252,0.184375,1.99294,0.713906,0.431133,3078,764
"JET",19990318,47805,62.6457672119141,0.105694,0.770481,0.238993,-0.608935,0.38324,0.184388,1.99294,0.715293,0.432791,8850,1831
"JET",20010110,52999,64.1377563476563,0.105707,0.770596,0.238641,-0.608909,0.38305,0.184468,1.99294,0.714972,0.432563,9145,2093
"JETILW",20160728,91253,54.5,0.105704,0.770452,0.238301,-0.608727,0.383331,0.185947,1.99294,0.714403,0.431913,10370,3223
"AUG",19990319,11800,3.1,0.105677,0.770616,0.238491,-0.608613,0.382961,0.184381,1.99295,0.714727,0.432044,1948,246
"AUG",19990319,11803,3.05,0.105677,0.770609,0.238493,-0.608611,0.382965,0.184379,1.99295,0.714732,0.432053,1952,249
"AUGW",20110503,26904,2.25,0.105669,0.770982,0.237865,-0.608625,0.383228,0.184367,1.99295,0.713948,0.431218,3297,965
"AUGW",20110503,26904,5.45,0.105667,0.771115,0.237776,-0.608708,0.383278,0.184399,1.99295,0.713827,0.43104,3299,967
"JET",20040224,63186,63.392578125,0.105679,0.770572,0.238618,-0.608898,0.38347,0.187175,1.99295,0.714699,0.431487,9717,2571
"JET",20040225,63223,61.1156005859375,0.105685,0.770509,0.238658,-0.608796,0.383318,0.18655,1.99295,0.714792,0.431717,9731,2585
"JETILW",20120229,82435,51.5,0.105712,0.770364,0.238801,-0.608715,0.383065,0.18442,1.99295,0.71513,0.432649,9760,2613
"JETILW",20120329,82806,55.5,0.105706,0.770132,0.239156,-0.608992,0.382602,0.1847,1.99295,0.715641,0.433654,9811,2664
"JETILW",20140820,87344,47.75,0.105691,0.770757,0.238618,-0.608915,0.383487,0.184125,1.99295,0.714852,0.432193,10118,2971
"AUGW",20091008,25310,5.75,0.105668,0.77103,0.237825,-0.608652,0.383256,0.184367,1.99296,0.713902,0.431141,3144,824
"AUGW",20091008,25312,4.25,0.105668,0.771016,0.237932,-0.608713,0.383196,0.18439,1.99296,0.714019,0.43133,3145,825
"AUGW",20110127,26208,4.5,0.105671,0.771029,0.237806,-0.608627,0.383303,0.184418,1.99296,0.713916,0.430974,3198,877
"AUGW",20120427,27843,3.25,0.105669,0.771044,0.237869,-0.608698,0.383263,0.184414,1.99296,0.713928,0.431208,3367,1024
"JET",19980129,44320,60.12,0.10572,0.770349,0.238477,-0.608635,0.383142,0.184626,1.99296,0.714732,0.432369,8468,1618
"JET",20020412,55430,66.125,0.105698,0.770459,0.238931,-0.608703,0.383289,0.184167,1.99296,0.715313,0.432359,9231,2174
"JETILW",20120309,82546,55.5,0.105709,0.770093,0.239152,-0.608908,0.382638,0.184623,1.99296,0.715657,0.433564,9774,2627
"JETILW",20130730,84589,53.75,0.105703,0.770342,0.238963,-0.608886,0.383018,0.184385,1.99296,0.715332,0.433046,9947,2800
"JETILW",20160125,89728,56,0.105702,0.770418,0.238853,-0.608579,0.383332,0.184142,1.99296,0.715205,0.432243,10238,3091
"JETILW",20160125,89730,57,0.105697,0.770421,0.238952,-0.608642,0.383337,0.184084,1.99296,0.715337,0.432351,10240,3093
"JETILW",20160809,91369,49,0.105671,0.770385,0.239035,-0.608966,0.383393,0.187688,1.99296,0.715148,0.431864,10399,3252
"JETILW",20160812,91410,50,0.105671,0.770454,0.238978,-0.608979,0.383328,0.187265,1.99296,0.715071,0.431981,10423,3276
"JETILW",20161005,91893,50.25,0.105694,0.77116,0.237768,-0.609087,0.383701,0.184624,1.99296,0.713741,0.431615,10513,3366
"JETILW",20161005,91902,51.45,0.105691,0.771242,0.237727,-0.609184,0.383722,0.184652,1.99296,0.713664,0.431648,10515,3368
"AUG",19980227,10008,2.15,0.105672,0.770821,0.237992,-0.608413,0.383412,0.184202,1.99297,0.714255,0.430919,1738,133
"AUGW",20110127,26209,4.5,0.105671,0.771032,0.237804,-0.608632,0.383305,0.184421,1.99297,0.71392,0.430965,3199,878
"JETILW",20120707,83487,51.2,0.105703,0.770361,0.238789,-0.609079,0.382812,0.184821,1.99297,0.715115,0.433329,9887,2740
"AUG",20020611,15954,3.5,0.105671,0.770747,0.238317,-0.608662,0.383094,0.184358,1.99298,0.714439,0.431899,2569,602
"AUGW",20080422,23097,3.25,0.10567,0.77099,0.237831,-0.608623,0.383283,0.184375,1.99298,0.713936,0.431134,3077,763
"AUGW",20110118,26129,2.25,0.105671,0.77103,0.237785,-0.608631,0.383327,0.184401,1.99298,0.71387,0.431032,3187,867
"JET",19980109,43875,70.63,0.105704,0.770434,0.2388,-0.608556,0.38338,0.184156,1.99298,0.715206,0.432049,8320,1528
"JET",20031030,61553,60.3703918457031,0.105717,0.770343,0.238829,-0.608823,0.382854,0.184618,1.99298,0.71517,0.432948,9636,2504
"JETILW",20120306,82486,54.5,0.105712,0.770325,0.238854,-0.608713,0.383058,0.184441,1.99298,0.715214,0.432693,9763,2616
"AUG",19990520,12256,3.1,0.105695,0.769764,0.239979,-0.608672,0.382587,0.18479,1.99299,0.716378,0.434304,2105,355
"AUG",20020604,15889,1.9,0.10565,0.77198,0.236603,-0.608758,0.384275,0.184098,1.99299,0.712414,0.429185,2503,543
"AUGW",20110218,26347,2.25,0.10567,0.770998,0.237839,-0.608649,0.383301,0.184388,1.99299,0.713892,0.431234,3216,893
"JET",20030905,60850,63.8893737792969,0.105693,0.771181,0.237775,-0.608866,0.383811,0.183981,1.99299,0.713822,0.431503,9555,2443
"AUG",19990319,11805,3.3,0.105677,0.7706,0.238489,-0.608622,0.382997,0.184381,1.993,0.714763,0.432049,1956,253
"AUG",20020611,15952,6,0.105672,0.770734,0.238322,-0.608661,0.383103,0.184359,1.993,0.714462,0.431905,2566,599
"AUGW",20081118,24059,3.25,0.105668,0.77103,0.237729,-0.608614,0.383325,0.184354,1.993,0.71382,0.431009,3102,786
"AUGW",20120628,28280,3.25,0.105674,0.770929,0.23795,-0.608638,0.383278,0.184419,1.993,0.714077,0.431279,3427,1072
"JETILW",20140819,87304,51,0.105703,0.770589,0.238585,-0.608902,0.383219,0.184414,1.993,0.71482,0.432603,10098,2951
"JETILW",20160405,90441,48.3,0.105682,0.77044,0.239273,-0.608812,0.383475,0.183828,1.993,0.715803,0.432503,10304,3157
"AUGW",20120525,28047,3.25,0.105672,0.770951,0.237951,-0.60867,0.383272,0.184421,1.99301,0.714079,0.431297,3387,1041
"AUGW",20170721,34684,6.95,0.105628,0.772333,0.237136,-0.609547,0.383764,0.184004,1.99301,0.712945,0.430492,3841,1464
"JET",19980109,43874,66.65,0.10571,0.770411,0.238717,-0.608492,0.383421,0.184185,1.99301,0.71512,0.43194,8317,1525
"JET",19991130,49732,61.1361694335938,0.105716,0.770116,0.239004,-0.608751,0.382834,0.184555,1.99301,0.715361,0.433349,9007,1958
"JET",20040225,63223,63.392578125,0.105684,0.770506,0.238548,-0.608777,0.383495,0.186912,1.99301,0.714694,0.431421,9732,2586
"JETILW",20120229,82433,51,0.105712,0.770352,0.238795,-0.608723,0.383096,0.184423,1.99301,0.715165,0.432641,9759,2612
"JETILW",20160412,90542,52.75,0.105699,0.770452,0.238836,-0.608614,0.38336,0.184155,1.99301,0.71521,0.4322,10312,3165
"JETILW",20160816,91479,50,0.105667,0.770386,0.23912,-0.609077,0.383409,0.187998,1.99301,0.715259,0.431936,10454,3307
"AUG",19990319,11803,4.525,0.105664,0.770724,0.238565,-0.608835,0.382857,0.184337,1.99302,0.714832,0.432303,1953,250
"AUGW",20091020,25383,3.25,0.105667,0.77099,0.237855,-0.60866,0.383262,0.184357,1.99302,0.713981,0.431203,3148,828
"AUGW",20121023,28728,2,0.105652,0.771373,0.237816,-0.608962,0.383383,0.184251,1.99302,0.713977,0.430894,3472,1114
"AUGW",20170721,34684,3.55,0.105628,0.772344,0.237114,-0.60955,0.383786,0.184006,1.99302,0.712928,0.430453,3837,1460
"JET",20040225,63232,68.153564453125,0.105682,0.770331,0.238869,-0.608869,0.383328,0.187473,1.99302,0.715134,0.431686,9742,2596
"JETILW",20140819,87305,52.5,0.1057,0.770621,0.238615,-0.608981,0.383201,0.184411,1.99302,0.714857,0.43271,10099,2952
"JETILW",20160726,91215,46.5,0.105701,0.770614,0.238467,-0.608679,0.383538,0.184333,1.99302,0.714739,0.431889,10340,3193
"AUG",19980804,11197,3.25,0.105687,0.77018,0.239139,-0.608617,0.383042,0.184724,1.99303,0.715281,0.433244,1868,190
"AUGW",20110405,26715,3.25,0.105654,0.771518,0.237396,-0.608892,0.383611,0.18421,1.99303,0.713361,0.430644,3271,940
"AUGW",20120628,28280,2.25,0.105667,0.770996,0.237815,-0.608648,0.383287,0.184348,1.99303,0.713961,0.43114,3426,1071
"JET",20040223,63173,66.3733520507813,0.105685,0.770204,0.238832,-0.608658,0.383592,0.187228,1.99303,0.715189,0.431343,9707,2561
"JETILW",20120229,82447,50.75,0.105712,0.770339,0.238793,-0.608717,0.383115,0.184416,1.99303,0.715185,0.432628,9761,2614
"JETILW",20151126,89193,51.75,0.105692,0.771515,0.237417,-0.609303,0.383759,0.184619,1.99303,0.713269,0.431374,10194,3047
"JETILW",20151203,89323,52,0.105703,0.770597,0.238543,-0.60887,0.383279,0.184427,1.99303,0.714965,0.432179,10213,3066
"JETILW",20160125,89726,51.75,0.105704,0.770401,0.238823,-0.608584,0.383351,0.184175,1.99303,0.715217,0.432238,10236,3089
"JETILW",20161005,91908,55.5,0.105701,0.770624,0.238569,-0.608967,0.38322,0.184464,1.99303,0.714869,0.432516,10517,3370
"AUG",19990427,12086,3.475,0.105691,0.770456,0.238483,-0.608462,0.38309,0.184392,1.99304,0.714852,0.43189,2034,298
"AUGW",20091106,25501,4.75,0.105667,0.771033,0.237787,-0.608672,0.383318,0.184365,1.99304,0.713923,0.431091,3160,840
"AUGW",20121122,28888,2.9,0.105642,0.77198,0.237164,-0.609243,0.383581,0.184077,1.99304,0.71313,0.430392,3493,1135
"JET",19980109,43876,70.11,0.1057,0.770427,0.238848,-0.608608,0.38342,0.184121,1.99304,0.715313,0.432109,8321,1529
"JET",19991130,49731,60.8913726806641,0.105714,0.770064,0.239066,-0.608777,0.382815,0.184555,1.99304,0.715471,0.433474,9006,1957
"JET",20030310,58730,61.1156005859375,0.105713,0.770066,0.239193,-0.608842,0.382708,0.18456,1.99304,0.715708,0.433507,9415,2323
"JETILW",20130820,84864,55,0.105691,0.769911,0.240013,-0.609602,0.381975,0.184784,1.99304,0.716889,0.435307,9989,2842
"JETILW",20140820,87336,46.25,0.105713,0.770532,0.238469,-0.60857,0.383441,0.184302,1.99304,0.714767,0.431903,10110,2963
"JETILW",20151124,89158,55.5,0.105703,0.77004,0.239404,-0.608871,0.382835,0.18436,1.99304,0.71592,0.433694,10189,3042
"AUG",19990318,11788,5.9,0.105678,0.770592,0.238472,-0.608625,0.383046,0.184389,1.99305,0.714776,0.432017,1936,238
"AUGW",20080408,23007,3.25,0.105668,0.770993,0.237907,-0.608719,0.383267,0.184391,1.99305,0.714047,0.431321,3072,758
"AUGW",20170721,34684,3.1,0.105628,0.772328,0.237143,-0.609567,0.383778,0.183996,1.99305,0.71299,0.430512,3836,1459
"JET",20001201,52738,61.1156005859375,0.105716,0.770096,0.239143,-0.608821,0.382719,0.184552,1.99305,0.71575,0.433323,9108,2056
"JET",20040224,63188,63.392578125,0.105681,0.770525,0.238634,-0.608881,0.38347,0.186885,1.99305,0.714827,0.43158,9719,2573
"JETILW",20120713,83575,57.75,0.105717,0.770173,0.238916,-0.60875,0.382896,0.184569,1.99305,0.715351,0.433066,9900,2753
"JETILW",20130807,84714,56.45,0.105703,0.770197,0.23916,-0.608885,0.382917,0.184425,1.99305,0.715819,0.433066,9958,2811
"JETILW",20130926,85322,51.75,0.105704,0.770369,0.238854,-0.608849,0.38313,0.184411,1.99305,0.715311,0.432697,10011,2864
"JETILW",20131002,85406,52.25,0.105704,0.770102,0.239155,-0.609028,0.382666,0.18466,1.99305,0.715724,0.433707,10020,2873
"JETILW",20151126,89203,52,0.10568,0.772227,0.236671,-0.60986,0.384183,0.184816,1.99305,0.712268,0.430838,10198,3051
"JETILW",20161028,92229,50,0.105705,0.770301,0.239021,-0.608764,0.383093,0.184298,1.99305,0.715461,0.432853,10563,3416
"AUGW",20121023,28725,2.5,0.105655,0.771248,0.237888,-0.608898,0.383397,0.184287,1.99306,0.714094,0.430993,3460,1102
"AUG",19990422,12032,3.85,0.105679,0.770117,0.238961,-0.608434,0.383183,0.184646,1.99307,0.715118,0.432922,2013,286
"AUG",20020611,15953,6.1,0.105672,0.770708,0.23833,-0.608673,0.383143,0.18436,1.99307,0.714531,0.431917,2568,601
"AUGW",20080408,23008,3.25,0.105669,0.770955,0.237939,-0.608705,0.38327,0.184389,1.99307,0.714105,0.431354,3073,759
"AUGW",20081010,23816,3.25,0.105666,0.771053,0.237717,-0.60867,0.383362,0.184344,1.99307,0.713854,0.431024,3094,778
"AUGW",20121023,28729,1.95,0.105651,0.771358,0.237829,-0.608979,0.383396,0.184246,1.99307,0.714038,0.430912,3475,1117
"JET",20030325,59020,61.1156005859375,0.105712,0.77001,0.239264,-0.608868,0.382678,0.184565,1.99307,0.715825,0.433665,9433,2336
"JETILW",20120308,82539,55.6,0.105712,0.770077,0.239029,-0.608818,0.382798,0.184607,1.99307,0.715589,0.433299,9770,2623
"JETILW",20130725,84533,60,0.105699,0.770586,0.238601,-0.609048,0.383198,0.184501,1.99307,0.715126,0.432539,9932,2785
"JETILW",20151204,89340,55.25,0.105697,0.770334,0.239165,-0.609099,0.382918,0.18443,1.99307,0.715684,0.433393,10218,3071
"JETILW",20160812,91412,51,0.105667,0.770392,0.239115,-0.609099,0.383408,0.18787,1.99307,0.715298,0.431988,10425,3278
"AUG",19960611,8253,1.598,0.105686,0.770615,0.238175,-0.608399,0.383384,0.184312,1.99308,0.714528,0.431291,1676,93
"AUG",19960704,8384,1.4,0.105675,0.770728,0.2381,-0.608456,0.383406,0.184245,1.99308,0.714453,0.431148,1693,108
"AUG",19990504,12146,2.25,0.10569,0.770054,0.239348,-0.60862,0.382992,0.184742,1.99308,0.71559,0.433439,2061,318
"AUG",19990806,12599,4.25,0.105635,0.770789,0.237829,-0.609451,0.382,0.193024,1.99308,0.713652,0.43086,2161,371
"AUGW",20081007,23773,3.25,0.105665,0.771097,0.237635,-0.608669,0.383401,0.184331,1.99308,0.713777,0.430885,3091,775
"AUGW",20110201,26229,2.25,0.105673,0.770918,0.237896,-0.608631,0.383351,0.184407,1.99308,0.714088,0.431191,3202,880
"AUGW",20130108,29175,5.85,0.105655,0.771286,0.23781,-0.608951,0.383397,0.184301,1.99308,0.713925,0.431229,3533,1175
"JET",19980910,45270,71.87,0.105705,0.770696,0.238242,-0.608523,0.383742,0.184198,1.99308,0.714519,0.431341,8530,1656
"JETILW",20120309,82545,55.75,0.105704,0.770071,0.239245,-0.60905,0.382624,0.184624,1.99308,0.715865,0.433807,9773,2626
"JETILW",20151119,89125,55.5,0.105702,0.770042,0.239434,-0.608906,0.38284,0.184345,1.99308,0.716038,0.43364,10185,3038
"JETILW",20151126,89192,51.75,0.105692,0.771526,0.237404,-0.609333,0.383796,0.184571,1.99308,0.713301,0.431365,10193,3046
"AUG",19990504,12145,2.25,0.105693,0.770043,0.239484,-0.608712,0.382913,0.18476,1.99309,0.715728,0.433722,2053,313
"AUG",19990520,12253,2.2,0.105687,0.770101,0.239267,-0.608628,0.383,0.18471,1.99309,0.71552,0.433335,2097,348
"AUG",20020117,15087,5,0.105661,0.770737,0.238499,-0.608794,0.38306,0.184182,1.99309,0.714811,0.432257,2288,441
"AUGW",20091022,25428,3.8,0.105669,0.770954,0.237891,-0.608673,0.383306,0.18437,1.99309,0.714092,0.431219,3154,834
"AUGW",20091208,25757,4.85,0.105669,0.770961,0.237837,-0.608649,0.383349,0.184372,1.99309,0.714033,0.431137,3179,859
"AUGW",20110203,26261,2.25,0.105672,0.770908,0.237927,-0.608653,0.383332,0.184403,1.99309,0.714109,0.431305,3205,883
"JET",20020522,55967,60.1357727050781,0.105714,0.769984,0.239298,-0.608862,0.382639,0.184595,1.99309,0.716001,0.433606,9264,2207
"JETILW",20120306,82488,54.65,0.105713,0.770305,0.238832,-0.608722,0.383125,0.184439,1.99309,0.715271,0.43266,9765,2618
"JETILW",20120623,83295,52.5,0.105709,0.770007,0.239292,-0.608917,0.382664,0.184651,1.99309,0.71586,0.433719,9841,2694
"JETILW",20120707,83488,51.75,0.105701,0.770309,0.2388,-0.609131,0.382872,0.184847,1.99309,0.71524,0.433388,9888,2741
"JETILW",20160401,90391,50.3,0.105708,0.770009,0.239137,-0.608885,0.382771,0.184672,1.99309,0.715682,0.43359,10291,3144
"JETILW",20160405,90439,51.5,0.105693,0.770438,0.23893,-0.608695,0.383394,0.184098,1.99309,0.715394,0.432321,10303,3156
"AUG",19990520,12247,2.15,0.105687,0.770138,0.239169,-0.608615,0.383076,0.184709,1.9931,0.715387,0.433225,2084,335
"AUG",19990520,12249,2.2,0.105686,0.770145,0.239176,-0.608623,0.38304,0.184695,1.9931,0.715418,0.433217,2087,338
"AUG",20020117,15087,5.35,0.105661,0.770733,0.238497,-0.608791,0.383066,0.184184,1.9931,0.714813,0.432252,2289,442
"AUGW",20091015,25359,3.85,0.105667,0.770976,0.237897,-0.608709,0.383293,0.184362,1.9931,0.714106,0.431244,3147,827
"AUGW",20110614,27152,2.25,0.105671,0.770908,0.23792,-0.608655,0.383306,0.184381,1.9931,0.714118,0.43132,3321,985
"AUGW",20120316,27562,3.25,0.105671,0.770928,0.237941,-0.608682,0.383325,0.18441,1.9931,0.714131,0.431299,3342,1005
"JET",20040225,63216,66.3733520507813,0.105683,0.770278,0.238829,-0.608825,0.383444,0.187548,1.9931,0.715143,0.431575,9727,2581
"AUGW",20091208,25757,3.25,0.105668,0.770967,0.237829,-0.608663,0.383343,0.184369,1.99311,0.714019,0.431169,3178,858
"AUGW",20110127,26205,2.25,0.105672,0.770928,0.23788,-0.608648,0.38337,0.184405,1.99311,0.714089,0.431179,3194,873
"AUGW",20121122,28886,2,0.105645,0.771853,0.237203,-0.609157,0.383649,0.184117,1.99311,0.713256,0.430334,3487,1129
"AUGW",20170721,34684,5.05,0.105626,0.772462,0.237043,-0.609661,0.383852,0.183943,1.99311,0.71293,0.430354,3839,1462
"JET",19971120,43184,61.14,0.105714,0.77031,0.23852,-0.608744,0.383175,0.184641,1.99311,0.714923,0.43249,8221,1520
"JET",19980926,45518,62.12,0.105724,0.770148,0.238893,-0.608666,0.382958,0.184528,1.99311,0.715337,0.432987,8565,1670
"JET",20031030,61554,62.1505737304688,0.105716,0.770279,0.238828,-0.608832,0.382936,0.184641,1.99311,0.715284,0.432945,9637,2505
"JETILW",20120314,82628,61.6,0.10571,0.770274,0.238934,-0.608773,0.383067,0.184411,1.99311,0.715426,0.432829,9782,2635
"JETILW",20120620,83245,54.5,0.105711,0.769805,0.239598,-0.608884,0.382515,0.184612,1.99311,0.716301,0.43408,9826,2679
"JETILW",20160819,91552,47.55,0.105672,0.770753,0.23839,-0.609377,0.383448,0.188844,1.99311,0.714267,0.431695,10463,3316
